SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
26/09/2025   ;21        ;TN7PM93UZP50;"ENAT42022T+2,05% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TN85TI1TIY25;"ENAT1 2024T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TN87SF5T9RO3;"BTA 9,80% Oct 2028";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TN88JDDM1JY5;TJL 0329T+2.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TN8DSPQCBC06;ATL A 1027 10% AP5;99.010    ;99.010    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TN8J8QFA4123;BSD0629 9.20% P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TN8KXKPKVQU2;"ENAT2 2024T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TN8X3GZLYOR8;STBSA0127T+2.3%AP5;98.820    ;98.820    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TN9092FJVKK8;"ENAT4 2024 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TN99P72UERY9;"TLF0428 10,55% AP5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TN9CYAY77XT1;"ENAT42024 9,75%APP";95.000    ;95.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TN9EGII9CQ82;"BTA 9,70% Oct 2027";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TN9MG9SI38K0;BSC0627T+2.95% IF5;91.720    ;91.720    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNA3G5IE2961;ENAT4HASSAN2022APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNA4HARL4UU5;BHSD1028T+2.9%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNAGSVAWF5T2;HLB0328 T+2.6% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNAO0T7V1X56;"ENAT32024T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNAQSF8ZD1W1;HL A0429 10.7% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNAX90TPIFM2;TAYB1031 11.1%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNBDWIX8EYF6;"ENAT32024 9,75%APP";98.000    ;98.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNBF55WVBO32;"BTA 9,49% juin2034";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNBHB9XIP394;ENAT1 HASSAN2022 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNBII1MJCEF3;"ENAT4 2023 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNBLRFH96SL4;BSB0627 8.75% P5  ;100.130   ;100.130   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNBSXXEKBFR8;"ENAT42023 9,95% C ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNBWI945JEA5;ATLB0230 10.7%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNBYTZTD19Z0;"ENT12023T+1,7% APP";91.000    ;91.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNC6WBFURIQ8;"ENAT22024T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNCDR74CL701;ENAT1 HASSAN2022 A;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNCGJF5TW027;ENAT1 2023 9.8% B ;93.500    ;93.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNCR2TMAK1K8;"ENAT2 2023 9,8% B ";99.000    ;99.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNCTFVWUXV74;TJLB927 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNCYAUILJ413;"BTA 9,87% Janv2032";101.310   ;101.310   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNCYYRNQ4UA6;"ENDA A0729 10,8%P5";99.250    ;99.250    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNDE9EH7SA12;ABSA1028 10.05%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNDJUT047VF9;BSF0632T+3.35P10-5;100.180   ;100.180   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNDRFUSQRGB4;"ENAT2 2023T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNDSN3G1YQE9;"ENAT3 2023 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNE5I87AYZT5;ENAT3 HASSAN21 APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNEDMOU67Y09;"TAY A1029 10,9%P5 ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNEFCT8MXYZ3;"ENAT4 2022 9,60% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNEHPA8HGPD7;"BTA 9,45% juil2035";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNFC8O7A98F4;"ENAT3 2024 9,8% B ";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNFOOWIRG8H7;"ENAT22022 T+2,2% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNFSFT39R800;BSG0632 9.70% IF10;100.760   ;100.760   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNFUHZ3R7VR5;ATL A0127 9.6% AP5;99.580    ;99.580    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNG0JL1IIN67;BSD0629 T+3% P7-2 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNGB6J5LA0W7;"ENAT22024 9,75%APP";96.000    ;96.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNGCLJS7FYQ7;"ENAT4 2024 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNGQ611JKPR4;BSF0632 9.60%P10-5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNGVARQJO7Y7;"ENAT42023 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNHD4NKEWF69;BSG0632T+3.45%IF10;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNHG2VXQ3BG0;"ENAT1 2022 B 8,90%";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNHOFRXHSG72;"ENT22023T+1,7% APP";95.000    ;95.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNHUVZNLATV4;BTA 8% Janv 2029  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNHZAONAPWF9;"ENAT1 2023T+1,95%C";100.620   ;100.620   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNI5BPOGW9F1;"BTA 9,89% Juin2033";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNI9EO2MTU05;"ENAT2 2022 9,60% C";99.270    ;99.270    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNIHWO49ARG5;BHSB1026T+2.7%INF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNIKWGWIVBC2;ATL0529 10.55% AP5;99.250    ;99.250    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNINM1L131F4;ENAT3 HASSAN2024 B;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNIPE0BZ0LR6;"TLF0929 10,50% AP5";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNIZ090I5G66;"ENAT3 2022T+2,40%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNJ1M1ZAWYG5;"ENAT22022 9,25%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNJ48E224391;"ENT12024T+1,7% APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNJL4N1SD7B2;"BTA 8,8% Sept 2032";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNJP2LP1CVE1;"ENAT32021 T+2,65%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNJQ3VIAM1R9;ENAT3 HASSAN2021 C;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNJQTACHIQQ5;HL B0329 9.8%P7-2 ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNJT7SUL9423;ENAT1HASSAN2023APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNJUB2R91MN4;ENDA A0630T+2.5%P5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNKU48FZVRH1;TLF0427 T+2.75%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNL6Z2LXMEP5;STBSD0127 9.35%IF5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNL7VQZVHR54;HLA0328 10.75% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNL8K8A9Q440;"BTA 9,28% juin2028";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNL8PGUB9C93;ABSA1028T+2.15%AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNLBC9INKV10;"ENAT3 2024T+1,95%C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNLEGO8CKWX3;"ENAT1 2022A T+2,4%";92.500    ;92.500    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNLI8MDN3K59;"ENAT12024 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNLRQIP0OJY4;BTA 9% sept 2029  ;98.700    ;98.700    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNM46OWVRPO6;ENAT2 HASSAN22 APP;65.000    ;65.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNMA55MMDD46;ATLA0228 10.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNMC9HTIB5A4;WC0133 10.25%P10-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNMCJHUZPRD0;"TLF0129 10,70% AP5";99.130    ;99.130    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNMCPXLL1EE2;"ENAT42023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNMEZPU3I4U2;TJL 1028 10.7% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNN0SOORH1F1;"BTA 8,25% Juin2031";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNN50G7PX8W5;"ENAT22023T+1,75% B";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNNC5BCJLRM3;ENAT2HASSAN24APP  ;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNNC6SZ1UFM6;"BTA 9,37% juin2029";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNNEAGRSF0D0;ENDA B0731 11%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNNI3UPDYO12;"ENAT22023 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNNS9SUDVGS5;ENAT4 HASSAN23 APP;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNNUS2JABSF6;"BTA 9,4% aout 2033";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNNW3558ZUL9;ATLB1029 10.3%P7-2;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNNZ2M9ZHIT3;"ENAT2 2023 9,95% C";97.000    ;97.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNO6AI2ZF0D3;TJL 0329 10.6% AP5;99.610    ;99.610    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNOAYHSVTHY1;"ENAT42022 9,35%APP";95.000    ;95.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNODT4SXV9P9;BSC0627 9.15% IF5 ;98.440    ;98.440    ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNOODT102PF5;"BTA 9,87% Oct 2031";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNOXRGYG8RL8;BTA 8% Nov 2025   ;99.900    ;100.020   ;100.020   ;100.020   ;50                ;1              ;53396.301
26/09/2025   ;21        ;TNP89T6GPQD0;TLF0929 T+2.5% AP5;100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNPDPODY2398;"ENAT3 2024 9,95% C";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
26/09/2025   ;21        ;TNPECGNMPEV9;"ENAT32023 9,75%APP";100.000   ;100.000   ;0.000     ;0.000     ;0                 ;0              ;0.000
